country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Libya,-0.5053995004612681,2.634633073262298,1.0145721556864422,-1.4667653774774538,2.317618276545086,-0.5959792655111278,-0.015256725134065719,-0.8434925794988897,-0.10873850153495146
Liechtenstein,3.8849578289438607,-2.026708589400835,0.3604372836328837,-0.031404019843047457,-0.5235767238768942,2.1281771316451192,0.6570895220341609,0.21907055225698252,0.20540002411482963
Lithuania,0.7734934141618526,-0.23167460469886517,-1.3810425154214179,-0.751719692686562,0.29102470449421397,-0.2002242633048737,-0.7676673797702459,-0.42302670963537875,-0.10861974051561539
Luxembourg,1.7174903381567377,-0.4556386187435308,-0.42395259649617545,0.2176061015438007,-0.5615617112603926,-1.1204768025783722,-1.6995776551820625,-0.4882139601814468,0.3593824262207291
Madagascar,-1.8560435455461648,1.13893389030594,0.2032440404833557,0.49060116268981274,0.1956988186157253,0.5441950992052795,-0.2610180904262542,-0.5766714116361012,0.3684564601096439
Malawi,-1.2160954213953852,1.58688096658001,0.31078749200661765,0.39943308076826206,-0.17962155966288817,1.1423150592595472,-0.4301371694705585,-0.31239356779619487,0.5923787042299222
Malaysia,-2.068520775805705,-1.0753016764965675,0.034245578597390705,1.8952249523070084,0.5438707604630738,-0.17235376814358944,0.928516960455846,0.5575400896531433,-0.0022329196378488535
Maldives,-0.2800690254237914,1.4394173823694991,0.7764572820031425,-0.21248332575228437,0.03881619642142904,-0.4311632337228042,-0.15566758397254854,-0.3604534879030767,-0.584208123214159
Mali,1.608689396256373,-0.3646491858111822,1.7157576654136175,0.12642494485816827,0.1101331859297269,1.977266501234375,2.1934581611461113,0.18465039892676946,-0.8243178950655047
Malta,1.7780502873930595,0.7357674015676376,0.680419129628815,-0.8380897638156272,0.10647203273690514,-0.18663309692533953,0.038681650447369674,0.16238180304695116,0.18622204916336074
Marshall Islands,1.8805959192768846,0.7049549392277618,0.528366208766875,-0.5652270787575993,0.5906942741854797,-1.4340069614396822,1.1200035749112762,0.10820289649025813,-0.9407645453122941
Mauritania,-0.2795113497970521,1.1737888829361551,0.01672906549186885,-0.17333189097035387,1.4184111869607583,-0.7010344303129489,-0.07046951510910143,-0.08845053092198453,-0.10492262591931967
Mauritius,-0.6060775162003619,1.8456193124430833,0.5746605215910661,-0.09809119216402813,0.6865665049727174,0.5411755187919237,-0.20568633399330113,-0.12442572414944013,0.3404994623978058
Mexico,-0.6038543664233653,-1.9956548932880096,-1.4237787002385789,0.2711886554662693,-0.40989104522735326,-0.4800431132602343,0.19928776597889655,-0.4301340983710281,0.741154801897268
Monaco,6.392361992915305,-1.2939423158447874,4.129536990610564,2.983249230020602,-3.0035354866157986,-1.2711489149550452,-1.6849483860185281,-1.23389697775354,0.4881897121802807
Mongolia,-0.6956273458977689,-2.091905842600393,-2.0707595815561803,0.8914652319130565,1.3682147984913793,0.01100668268880768,-1.423196414503465,-0.7690916651518527,0.33591588211453516
Montenegro,0.10306478394914872,-0.1324102001591209,-1.2409402085388082,0.13939930994289298,-0.9188626670442233,0.5118029689440994,0.19793671106680755,0.026752773384466477,-0.28348248982192314
Morocco,-0.5589567584417846,0.15017670024656013,-1.0291894944287452,-0.3765041028000745,-0.032419072255052056,-0.49684197409292674,0.10507997889513056,-0.39164926353494983,0.027153576278814137
Mozambique,-2.114722586847204,-0.4186670079291141,3.386798436215785,0.10026319092672989,0.33015644634025826,0.6845354189734479,-2.0754293869989318,1.2386593634702885,-0.5547056479627067
Myanmar,0.7284287699332669,-1.423326882518569,1.0837988585056628,0.3109462462864675,1.556071150161457,2.292009051084111,4.267236050087526,-0.16699817382238022,-1.1449095057382395
Namibia,-0.599711341199471,1.8670738371003106,0.7042239157799195,0.031342388944701025,0.4214395246524262,0.7905635774666477,-0.5393971496176861,-0.3799677364341064,0.4210141646028711
Nepal,-1.528052069607076,-0.8679172762866383,-0.9290808940351404,0.6112439081779036,0.10822953289415557,-0.36625741441153264,0.24472335732251896,0.2643497600781742,-0.09937123150557166
Netherlands,3.0505216369298616,-0.7099316045385711,0.11501292163011935,-0.6903105978148213,0.45235095091725624,0.8121971348539663,0.3476283885874649,-0.37274098255268184,-0.3707239161759063
